age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,contactado_previamente,rango_edad
37,technician,married,professional.course,no,yes,no,telephone,junio,jueves,683,2.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,Adultos (30-45)
57,blue-collar,married,basic,unknown,yes,yes,telephone,junio,jueves,258,2.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Maduros (45-60)
55,retired,married,university.degree,unknown,yes,no,telephone,junio,jueves,1012,1.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0,Maduros (45-60)
39,technician,married,professional.course,no,yes,no,telephone,junio,jueves,233,2.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Adultos (30-45)
38,technician,married,basic,no,no,no,telephone,junio,jueves,129,2.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Adultos (30-45)
56,admin,divorced,university.degree,unknown,no,no,telephone,junio,jueves,91,2.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Maduros (45-60)
52,services,divorced,high.school,no,no,no,telephone,junio,jueves,339,2.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Maduros (45-60)
52,unemployed,married,high.school,no,yes,no,telephone,junio,jueves,90,5.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Maduros (45-60)
39,blue-collar,married,basic,no,yes,no,telephone,junio,jueves,112,4.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Adultos (30-45)
32,admin,married,university.degree,no,no,no,telephone,junio,jueves,36,6.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Adultos (30-45)
25,blue-collar,single,basic,no,yes,yes,telephone,junio,jueves,112,4.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Jóvenes (<30)
31,technician,married,high.school,no,no,no,telephone,junio,jueves,9,6.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Adultos (30-45)
33,technician,divorced,professional.course,no,no,no,telephone,junio,jueves,26,5.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Adultos (30-45)
36,admin,single,university.degree,no,yes,no,telephone,junio,jueves,55,2.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Adultos (30-45)
26,technician,single,university.degree,no,no,no,telephone,junio,jueves,2635,3.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Jóvenes (<30)
46,admin,divorced,university.degree,no,yes,no,telephone,junio,jueves,138,6.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Maduros (45-60)
30,technician,married,university.degree,unknown,yes,no,telephone,junio,jueves,49,2.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Jóvenes (<30)
36,blue-collar,divorced,basic,unknown,no,no,telephone,junio,jueves,318,2.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Adultos (30-45)
33,services,single,high.school,no,yes,no,telephone,junio,jueves,326,5.0,,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0,Adultos (30-45)
57,services,divorced,high.school,unknown,no,no,telephone,junio,viernes,53,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
40,technician,married,professional.course,no,no,no,telephone,junio,viernes,179,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
41,blue-collar,married,basic,no,yes,no,telephone,junio,viernes,262,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
41,housemaid,married,high.school,no,yes,yes,telephone,junio,viernes,168,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
30,blue-collar,married,basic,no,no,no,telephone,junio,viernes,193,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
39,admin,divorced,university.degree,unknown,no,no,telephone,junio,viernes,333,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
52,blue-collar,married,basic,no,yes,yes,telephone,junio,viernes,241,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
35,blue-collar,married,basic,unknown,no,no,telephone,junio,viernes,76,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
40,technician,married,professional.course,no,no,no,telephone,junio,viernes,37,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
44,technician,married,professional.course,no,yes,no,telephone,junio,viernes,189,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
35,management,married,basic,no,yes,no,telephone,junio,viernes,89,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
36,admin,divorced,university.degree,no,yes,no,telephone,junio,viernes,112,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
56,admin,married,high.school,no,no,no,telephone,junio,viernes,489,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
59,retired,divorced,basic,unknown,yes,no,telephone,junio,viernes,141,4.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
36,services,married,high.school,no,yes,no,telephone,junio,viernes,241,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
47,services,divorced,basic,no,yes,no,telephone,junio,viernes,60,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
50,technician,married,basic,no,yes,no,telephone,junio,viernes,61,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
29,self-employed,married,basic,unknown,no,no,telephone,junio,viernes,24,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
45,housemaid,divorced,basic,no,yes,yes,telephone,junio,viernes,62,4.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
39,entrepreneur,married,professional.course,no,yes,no,telephone,junio,viernes,43,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
48,retired,married,basic,unknown,no,no,telephone,junio,viernes,75,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
47,services,married,high.school,unknown,yes,no,telephone,junio,viernes,177,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
38,admin,single,university.degree,no,yes,no,telephone,junio,viernes,170,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
38,blue-collar,married,basic,no,yes,no,telephone,junio,viernes,42,5.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
51,admin,married,high.school,no,no,no,telephone,junio,viernes,22,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
31,services,single,high.school,no,no,yes,telephone,junio,viernes,99,5.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
43,services,married,high.school,unknown,yes,no,telephone,junio,viernes,139,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
37,unemployed,single,professional.course,no,no,no,telephone,junio,viernes,394,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
33,management,married,university.degree,no,no,yes,telephone,junio,viernes,42,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
51,services,married,high.school,unknown,yes,no,telephone,junio,viernes,41,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
37,services,married,high.school,no,yes,yes,telephone,junio,viernes,98,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
26,blue-collar,single,basic,no,no,no,telephone,junio,viernes,114,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
31,blue-collar,married,basic,unknown,yes,no,telephone,junio,viernes,191,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
38,blue-collar,married,basic,no,yes,no,telephone,junio,viernes,167,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
54,housemaid,divorced,basic,unknown,yes,no,telephone,junio,viernes,238,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
27,services,married,high.school,unknown,no,no,telephone,junio,viernes,73,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
36,technician,married,professional.course,no,no,no,telephone,junio,viernes,206,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
34,services,married,high.school,no,no,no,telephone,junio,viernes,160,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
40,entrepreneur,married,basic,no,yes,no,telephone,junio,viernes,156,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
39,services,divorced,basic,no,no,no,telephone,junio,viernes,512,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
36,blue-collar,married,high.school,unknown,no,no,telephone,junio,viernes,50,5.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
43,blue-collar,married,basic,unknown,no,no,telephone,junio,viernes,23,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
33,services,married,high.school,unknown,yes,no,telephone,junio,viernes,106,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
43,unemployed,married,basic,unknown,no,no,telephone,junio,viernes,744,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
31,admin,single,university.degree,no,no,no,telephone,junio,viernes,109,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
47,management,divorced,university.degree,no,yes,no,telephone,junio,viernes,99,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
44,entrepreneur,married,basic,no,no,no,telephone,junio,viernes,241,4.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
43,admin,married,university.degree,no,yes,no,telephone,junio,viernes,246,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
30,blue-collar,single,basic,no,yes,no,telephone,junio,viernes,59,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
40,blue-collar,married,high.school,no,yes,yes,telephone,junio,viernes,63,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
40,entrepreneur,divorced,university.degree,no,yes,yes,telephone,junio,viernes,54,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
41,management,married,university.degree,no,yes,yes,telephone,junio,viernes,87,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
45,admin,married,basic,unknown,no,no,telephone,junio,viernes,973,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0,Adultos (30-45)
36,management,married,university.degree,no,yes,no,telephone,junio,viernes,122,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
34,blue-collar,married,basic,no,yes,no,telephone,junio,viernes,375,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
50,technician,married,high.school,unknown,yes,yes,telephone,junio,viernes,111,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
38,admin,divorced,university.degree,no,no,no,telephone,junio,viernes,50,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
56,technician,married,professional.course,unknown,no,no,telephone,junio,viernes,35,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
38,services,married,high.school,no,no,no,telephone,junio,viernes,124,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
32,services,married,high.school,no,yes,no,telephone,junio,viernes,157,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
29,admin,married,university.degree,no,no,no,telephone,junio,viernes,45,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
47,technician,married,professional.course,no,yes,yes,telephone,junio,viernes,577,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
47,admin,married,university.degree,no,no,no,telephone,junio,viernes,134,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
28,blue-collar,married,basic,unknown,no,no,telephone,junio,viernes,325,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
35,blue-collar,married,basic,no,no,no,telephone,junio,viernes,170,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
45,blue-collar,married,basic,no,no,yes,telephone,junio,viernes,124,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
46,blue-collar,married,basic,no,no,no,telephone,junio,viernes,111,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
40,management,married,university.degree,no,yes,no,telephone,junio,viernes,170,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
31,housemaid,married,basic,unknown,yes,no,telephone,junio,viernes,40,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
39,blue-collar,married,high.school,no,yes,no,telephone,junio,viernes,368,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
31,admin,single,university.degree,no,no,no,telephone,junio,viernes,25,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
45,blue-collar,married,basic,unknown,yes,no,telephone,junio,viernes,528,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
49,management,married,university.degree,no,yes,no,telephone,junio,viernes,41,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
33,blue-collar,divorced,basic,unknown,no,no,telephone,junio,viernes,398,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
38,admin,single,basic,no,no,no,telephone,junio,viernes,361,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
48,blue-collar,married,basic,no,yes,no,telephone,junio,viernes,493,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
48,blue-collar,married,basic,no,no,no,telephone,junio,viernes,470,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
31,admin,single,university.degree,no,yes,yes,telephone,junio,viernes,282,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
47,blue-collar,divorced,basic,no,yes,no,telephone,junio,viernes,48,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
46,admin,married,basic,unknown,yes,no,telephone,junio,viernes,856,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0,Maduros (45-60)
49,admin,divorced,university.degree,no,yes,no,telephone,junio,viernes,606,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
51,management,married,university.degree,no,yes,no,telephone,junio,viernes,74,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
36,self-employed,divorced,basic,no,no,no,telephone,junio,viernes,79,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
29,blue-collar,single,basic,no,no,no,telephone,junio,viernes,153,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
45,blue-collar,married,basic,unknown,no,yes,telephone,junio,viernes,1210,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0,Adultos (30-45)
40,self-employed,married,professional.course,no,yes,yes,telephone,junio,viernes,716,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0,Adultos (30-45)
39,entrepreneur,married,university.degree,no,yes,no,telephone,junio,viernes,513,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
49,technician,divorced,professional.course,no,yes,no,telephone,junio,viernes,158,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
29,blue-collar,single,basic,no,yes,no,telephone,junio,viernes,158,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
29,blue-collar,single,basic,no,no,no,telephone,junio,viernes,139,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
52,entrepreneur,married,high.school,no,yes,no,telephone,junio,viernes,273,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
29,blue-collar,single,basic,no,yes,no,telephone,junio,viernes,364,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
58,entrepreneur,married,university.degree,unknown,no,no,telephone,junio,viernes,218,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
37,services,married,high.school,no,no,no,telephone,junio,viernes,115,4.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
34,management,married,university.degree,no,yes,no,telephone,junio,viernes,280,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
35,entrepreneur,married,university.degree,no,no,no,telephone,junio,viernes,109,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
49,blue-collar,married,basic,unknown,no,no,telephone,junio,viernes,115,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
49,blue-collar,married,basic,unknown,yes,no,telephone,junio,viernes,25,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
56,retired,divorced,basic,unknown,no,no,telephone,junio,viernes,75,4.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
34,admin,married,university.degree,no,no,no,telephone,junio,viernes,64,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
40,technician,married,basic,no,yes,no,telephone,junio,viernes,235,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
29,admin,married,university.degree,no,yes,yes,telephone,junio,viernes,95,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
40,blue-collar,married,basic,no,no,no,telephone,junio,viernes,231,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
59,retired,divorced,basic,unknown,yes,no,telephone,junio,viernes,39,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
37,admin,married,high.school,unknown,yes,no,telephone,junio,viernes,21,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
37,housemaid,married,high.school,no,no,yes,telephone,junio,viernes,31,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
49,blue-collar,married,basic,unknown,no,no,telephone,junio,viernes,838,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0,Maduros (45-60)
40,management,married,university.degree,no,no,no,telephone,junio,viernes,64,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
57,management,married,university.degree,no,no,no,telephone,junio,viernes,1276,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
37,technician,married,basic,no,yes,no,telephone,junio,viernes,27,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
40,blue-collar,divorced,basic,unknown,yes,no,telephone,junio,viernes,100,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
40,technician,divorced,university.degree,no,yes,yes,telephone,junio,viernes,188,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
47,admin,married,basic,unknown,yes,no,telephone,junio,viernes,141,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
40,blue-collar,married,basic,unknown,no,no,telephone,junio,viernes,144,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
50,services,divorced,professional.course,no,yes,no,telephone,junio,viernes,329,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
34,admin,divorced,basic,no,yes,no,telephone,junio,viernes,45,4.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
46,blue-collar,married,basic,no,no,no,telephone,junio,viernes,98,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
48,blue-collar,married,basic,no,no,no,telephone,junio,viernes,75,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
36,blue-collar,married,basic,unknown,yes,no,telephone,junio,viernes,41,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
53,admin,married,basic,no,no,no,telephone,junio,viernes,258,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
30,blue-collar,single,basic,unknown,no,no,telephone,junio,viernes,402,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
53,self-employed,divorced,basic,no,no,no,telephone,junio,viernes,60,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
30,technician,married,professional.course,no,no,no,telephone,junio,viernes,269,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
32,services,single,basic,no,yes,no,telephone,junio,viernes,307,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
46,entrepreneur,divorced,high.school,no,no,no,telephone,junio,viernes,485,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
32,services,married,high.school,unknown,no,no,telephone,junio,viernes,174,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
37,services,married,high.school,no,yes,no,telephone,junio,viernes,283,3.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
42,blue-collar,married,basic,unknown,no,no,telephone,junio,viernes,1098,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0,Adultos (30-45)
49,admin,divorced,high.school,no,yes,no,telephone,junio,viernes,115,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
37,entrepreneur,married,university.degree,no,no,no,telephone,junio,viernes,351,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
42,unemployed,married,high.school,unknown,no,no,telephone,junio,viernes,89,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Adultos (30-45)
24,entrepreneur,single,high.school,no,yes,no,telephone,junio,viernes,113,1.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Jóvenes (<30)
57,retired,married,high.school,no,yes,yes,telephone,junio,viernes,471,2.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
47,services,married,high.school,no,yes,no,telephone,junio,viernes,256,6.0,,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0,Maduros (45-60)
